year,state_name,county_name,total_people,total_nonhisp,asian_other,black_nonhispanic,total_hispanic,white_nonhispanic,total_people_quality,total_nonhisp_quality,asian_other_quality,black_nonhispanic_quality,total_hispanic_quality,white_nonhispanic_quality
2020,Arizona,Gila County,53211,43019,0.19099434327488676,0.006709139087782602,0.1915393433688523,0.6107571742684783,1,1,1,1,1,1
2020,Arizona,Graham County,38145,25448,0.14292829990824485,0.019819111285882814,0.3328614497312885,0.5043911390745838,1,1,1,1,1,1
2020,Arizona,Greenlee County,9542,4973,0.047683923705722074,0.019178369314609096,0.4788304338713058,0.45430727310836305,1,1,1,1,1,1
2020,Arizona,La Paz County,16845,12083,0.1525081626595429,0.003799346987236569,0.28269516176907095,0.5609973285841496,1,1,1,1,1,1
2020,Arizona,Maricopa County,4367186,2990391,0.09383044367700391,0.05328213636881965,0.31525907071510123,0.5376283492390752,1,1,1,1,1,1
2020,Arizona,Mohave County,211274,175032,0.05915540956293723,0.010081694860702217,0.171540274714352,0.7592226208620085,1,1,1,1,1,1
2020,Arizona,Navajo County,106609,94047,0.46121809603316793,0.008338883208734722,0.11783245316999502,0.41261056758810233,1,1,1,1,1,1
2020,Arizona,Pima County,1035063,641704,0.08444316915975163,0.031652179625781235,0.380033872334341,0.5038707788801261,1,1,1,1,1,1
2020,Arizona,Pinal County,420625,290607,0.09286419019316493,0.04393462109955423,0.3091066864784547,0.5540945022288262,1,1,1,1,1,1
2020,Arizona,Santa Cruz County,47463,7959,0.014600846975538841,0.0029285970124096664,0.8323114847354781,0.15015907127657332,1,1,1,1,1,1
2020,Arizona,Yavapai County,233789,198771,0.050177724358288885,0.006287720979173528,0.1497846348630603,0.7937499197994773,1,1,1,1,1,1
2020,Arizona,Yuma County,202944,71544,0.03853772469252602,0.016231078524124882,0.647469252601703,0.29776194418164614,1,1,1,1,1,1
2020,Arkansas,Arkansas County,17273,16635,0.020089156487002838,0.25664331615816594,0.036936258901175245,0.686331268453656,1,1,1,1,1,1
2020,Arkansas,Ashley County,19362,18221,0.015855800020659023,0.2493544055366181,0.05892986261749819,0.6758599318252246,1,1,1,1,1,1
2020,Arkansas,Baxter County,41476,40409,0.04407368116501109,0.002724467161732086,0.02572572089883306,0.9274761307744238,1,1,1,1,1,1
2020,Arkansas,Benton County,278774,231101,0.13440277787742042,0.017548264902752766,0.17100949155947112,0.6770394656603557,1,1,1,1,1,1
2020,Arkansas,Boone County,37445,36419,0.036613700093470425,0.002456936840699693,0.027400186940846574,0.9335291761249833,1,1,1,1,1,1
2020,Arkansas,Bradley County,10597,8911,0.02859299801830707,0.2634707936208361,0.1591016325375106,0.5488345758233463,1,1,1,1,1,1
2020,Arkansas,Calhoun County,4811,4596,0.01454998960715028,0.22074412803990853,0.04468925379339015,0.7200166285595511,1,1,1,1,1,1
2020,Arkansas,Carroll County,28154,23833,0.07998863394189103,0.0028059955956524826,0.15347730340271365,0.7637280670597428,1,1,1,1,1,1
2020,Arkansas,Chicot County,10405,9773,0.014800576645843345,0.5363767419509851,0.06074002883229217,0.38808265257087937,1,1,1,1,1,1
2020,Arkansas,Clark County,21569,20504,0.027029533126246,0.2434512494784181,0.04937641986183875,0.6801427975334972,1,1,1,1,1,1
2020,Arkansas,Clay County,14661,14548,0.042902939772184706,0.00586590273514767,0.007707523361298684,0.943523634131369,1,1,1,1,1,1
2020,Arkansas,Cleburne County,24848,24205,0.0379507405022537,0.002656149388280747,0.02587733419188667,0.9335157759175788,1,1,1,1,1,1
2020,Arkansas,Cleveland County,7632,7632,0.012840670859538784,0.14544025157232704,0,0.8417190775681341,1,1,1,1,1,1
2020,Arkansas,Columbia County,22947,22290,0.02052555889658779,0.35786813091035863,0.028631193620081055,0.5929751165729725,1,1,1,1,1,1
2020,Arkansas,Conway County,20687,19816,0.04461739256537922,0.10243147870643399,0.04210373664620293,0.8108473920819839,1,1,1,1,1,1
2020,Arkansas,Craighead County,109875,104047,0.05301478953356086,0.15408418657565415,0.05304209328782707,0.7398589306029579,1,1,1,1,1,1
2020,Arkansas,Crawford County,60483,55504,0.0725493113767505,0.01382206570441281,0.08232065208405667,0.83130797083478,1,1,1,1,1,1
2020,Arkansas,Crittenden County,48338,46962,0.07128966858372295,0.49418676817410734,0.028466217054905044,0.4060573461872647,1,1,1,1,1,1
2020,Arkansas,Cross County,16935,16572,0.10002952465308533,0.15718925302627695,0.021434898139946857,0.7213463241806909,1,1,1,1,1,1
2020,Arkansas,Dallas County,6645,6572,0.028291948833709557,0.43235515425131676,0.010985703536493604,0.52836719337848,1,1,1,1,1,1
2020,Arkansas,Desha County,11530,10762,0.011708586296617519,0.48152645273200345,0.06660884648742411,0.4401561144839549,1,1,1,1,1,1
2020,Arkansas,Drew County,17511,16841,0.02038718519787562,0.28776197818514077,0.03826166409685341,0.6535891725201302,1,1,1,1,1,1
2020,Arkansas,Faulkner County,123191,117910,0.04891591106493169,0.11664813176287228,0.04286839135975842,0.7915675658124376,1,1,1,1,1,1
2020,Arkansas,Franklin County,17159,16570,0.06025992190687103,0.007925869805932746,0.03432600967422344,0.8974881986129728,1,1,1,1,1,1
2020,Arkansas,Fulton County,12072,12017,0.059062292909211396,0.0028164347249834327,0.004555997349237906,0.9335652750165673,1,1,1,1,1,1
2020,Arkansas,Garland County,99694,93712,0.04652235841675527,0.08238208919293037,0.06000361104981242,0.8110919413405019,1,1,1,1,1,1
2020,Arkansas,Grant County,17912,17368,0.03182224207235373,0.022108083966056274,0.030370701205895488,0.9156989727556945,1,1,1,1,1,1
2020,Arkansas,Greene County,45665,44291,0.03324208912734041,0.02424176064819884,0.03008868936822512,0.9124274608562356,1,1,1,1,1,1
2020,Arkansas,Hempstead County,20352,17646,0.028252751572327043,0.3017393867924528,0.13295990566037735,0.5370479559748428,1,1,1,1,1,1
2020,Arkansas,Hot Spring County,33096,31885,0.03223954556441866,0.11122189992748369,0.036590524534686975,0.8199480299734107,1,1,1,1,1,1
2020,Arkansas,Howard County,12894,11189,0.030556848146424693,0.20497906002791996,0.13223204591282767,0.6322320459128277,1,1,1,1,1,1
2020,Arkansas,Independence County,37796,35183,0.06109112075351889,0.01820298444279818,0.06913429992591809,0.8515715948777648,1,1,1,1,1,1
2020,Arkansas,Izard County,13653,13303,0.07441587929392808,0.008789277081960008,0.025635391489050027,0.8911594521350619,1,1,1,1,1,1
2020,Arkansas,Jackson County,16878,16357,0.09633842872378244,0.10889915866808864,0.030868586325394003,0.76389382628273494,1,1,1,1,1,1
2020,Arkansas,Jefferson County,68199,66640,0.03846097450109239,0.5574275282628778,0.02285957272100764,0.3812519245150222,1,1,1,1,1,1
2020,Arkansas,Johnson County,25853,22185,0.06165628747147333,0.01593625498007968,0.14187908559935017,0.7805283719490969,1,1,1,1,1,1
2020,Arkansas,Lafayette County,6373,6171,0.03891416915110623,0.35399340969715987,0.031696218421465555,0.5753962027302684,1,1,1,1,1,1
2020,Arkansas,Lawrence County,16292,16009,0.03738030935428431,0.013319420574515099,0.017370488583353792,0.9319297814878468,1,1,1,1,1,1
2020,Arkansas,Lee County,8832,8593,0.01947463768115942,0.5475543478260869,0.0270606884057971,0.40591032608695654,1,1,1,1,1,1
2020,Arkansas,Lincoln County,13092,12528,0.01863733577757409,0.2985029025358998,0.04307974335472044,0.6397800183318056,1,1,1,1,1,1
2020,Arkansas,Little River County,12104,11892,0.053618638466622605,0.2029081295439524,0.01751487111698612,0.7259583608724388,1,1,1,1,1,1
2020,Arkansas,Logan County,21299,20647,0.06995633597821493,0.014366871684116626,0.030611765810601436,0.885065026527067,1,1,1,1,1,1
2020,Arkansas,Lonoke County,73824,70359,0.047139141742522754,0.05553749458170785,0.04693595578673602,0.8503874078890333,1,1,1,1,1,1
2020,Arkansas,Madison County,16496,15502,0.10760184287099903,8.486905916585839e-4,0.060257032007759455,0.8312924345295829,1,1,1,1,1,1
2020,Arkansas,Marion County,16750,16349,0.03683582089552239,0.007582089552238806,0.023940298507462685,0.9316417910447761,1,1,1,1,1,1
2020,Arkansas,Miller County,42875,41342,0.03363265306122449,0.25462390670553936,0.035755102040816326,0.6759883381924199,1,1,1,1,1,1
2020,Arkansas,Mississippi County,41061,39180,0.03638489077226565,0.34784832322641923,0.0458098925988164,0.5699568934024988,1,1,1,1,1,1
2020,Arkansas,Monroe County,6903,6879,0.02622048384760249,0.42879907286686947,0.003476749239461104,0.5415036940460669,1,1,1,1,1,1
2020,Arkansas,Montgomery County,8525,8142,0.0449266862170088,0.005043988269794721,0.0449266862170088,0.9051026392961877,1,1,1,1,1,1
2020,Arkansas,Nevada County,8340,8339,0.019424460431654675,0.3526378896882494,1.1990407673860912e-4,0.6278177458033574,1,1,1,1,1,1
2020,Arkansas,Newton County,7343,7260,0.06468745744246221,5.447364837259975e-4,0.01130328203731445,0.9234645240364974,1,1,1,1,1,1
2020,Arkansas,Ouachita County,22858,22285,0.007480969463645113,0.42011549566891243,0.025067809957126607,0.5473357249103159,1,1,1,1,1,1
2020,Arkansas,Perry County,10056,9746,0.030727923627684964,0.02545743834526651,0.030827366746221163,0.9129872712808274,1,1,1,1,1,1
2020,Arkansas,Phillips County,16923,16581,0.007327306033209242,0.6323346924304202,0.020209182769012585,0.340128818767358,1,1,1,1,1,1
2020,Arkansas,Pike County,10234,9552,0.038303693570451436,0.03996482313855775,0.066640609732265,0.8550908735587258,1,1,1,1,1,1
2020,Arkansas,Poinsett County,23212,22430,0.07048078580044805,0.04118559365845252,0.033689470963294846,0.8546441495778045,1,1,1,1,1,1
2020,Arkansas,Polk County,19476,18186,0.05868761552680222,0.00405627438899158,0.06623536660505237,0.8710207434791538,1,1,1,1,1,1
2020,Arkansas,Pope County,63234,57208,0.04924565898092798,0.023610715754182877,0.09529683398171869,0.8318467912831704,1,1,1,1,1,1
2020,Arkansas,Prairie County,8306,8143,0.029496749337828077,0.11016132915964363,0.019624367926799904,0.8407175535757284,1,1,1,1,1,1
2020,Arkansas,Pulaski County,397931,372910,0.05553977950951296,0.37146892300423945,0.06287773508472574,0.5101135624015218,1,1,1,1,1,1
2020,Arkansas,Randolph County,18442,17999,0.056935256479774425,0.009543433467085999,0.02402125582908578,0.9095000542240538,1,1,1,1,1,1
2020,Arkansas,St. Francis County,23623,22325,0.02302840452101765,0.5317275536553359,0.05494645049316344,0.39029759133048303,1,1,1,1,1,1
2020,Arkansas,Saline County,122308,115925,0.04070052653955587,0.08026457795074729,0.05218791902410309,0.8268469764855938,1,1,1,1,1,1
2020,Arkansas,Scott County,9928,9134,0.05278001611603546,0.029311039484286865,0.07997582594681708,0.8379331184528606,1,1,1,1,1,1
2020,Arkansas,Searcy County,7872,7652,0.06859756097560976,0.004192073170731708,0.027947154471544715,0.8992632113821138,1,1,1,1,1,1
2020,Arkansas,Sebastian County,127941,109010,0.10610359462564777,0.060363761421280124,0.14796664087352765,0.6855660030795445,1,1,1,1,1,1
2020,Arkansas,Sevier County,16074,10608,0.07247729252208536,0.029239766081871343,0.3400522583053378,0.5582306830907054,1,1,1,1,1,1
2020,Arkansas,Sharp County,17243,16820,0.05086121904540973,0.009627095053065011,0.024531694020762048,0.9149799918807632,1,1,1,1,1,1
2020,Arkansas,Stone County,12364,12124,0.06405693950177936,0.0012131996117761242,0.019411193788417987,0.9153186670980266,1,1,1,1,1,1
2020,Arkansas,Union County,39262,37667,0.027634863226529468,0.3262696755132189,0.04062452243899954,0.6054709388212521,1,1,1,1,1,1
2020,Arkansas,Van Buren County,15851,15324,0.036022963850861144,0.007444325279162198,0.03324711374676677,0.9232855971232099,1,1,1,1,1,1
2020,Arkansas,Washington County,242793,201003,0.11933210595033629,0.033514145794977614,0.17212193102766554,0.6750318172270205,1,1,1,1,1,1
2020,Arkansas,White County,77075,73557,0.04232241323386312,0.044112877067791115,0.04564385338955563,0.8679208563087901,1,1,1,1,1,1
2020,Arkansas,Woodruff County,6333,6303,0.01689562608558345,0.28406758250434233,0.0047370914258645196,0.6942996999842097,1,1,1,1,1,1
2020,Arkansas,Yell County,20489,16215,0.03235882668749085,0.016691883449655914,0.20859973644394553,0.7423495534189077,1,1,1,1,1,1
2020,California,Alameda County,1673133,1298591,0.3782389086820952,0.09922522596828824,0.22385668084963956,0.298679184499977,1,1,1,1,1,1
2020,California,Alpine County,1344,1147,0.30431547619047616,0.005952380952380952,0.14657738095238096,0.5431547619047619,1,1,1,1,1,1
2020,California,Amador County,40095,34129,0.07776530739493702,0.02319491208380097,0.1487966080558673,0.7502431724653947,1,1,1,1,1,1
2020,California,Butte County,217884,179902,0.10488149657615979,0.01788566393126618,0.1743221163554919,0.7029107231370821,1,1,1,1,1,1
2020,California,Calaveras County,45349,39421,0.06741052724426118,0.009680478070078723,0.13071953075040244,0.7921894639352577,1,1,1,1,1,1
2020,California,Colusa County,21780,8603,0.0418732782369146,0.013452708907254363,0.6050045913682277,0.3396694214876033,1,1,1,1,1,1
2020,California,Contra Costa County,1161643,857322,0.23892624498232246,0.08286194639833408,0.2619746342034515,0.416237174415892,1,1,1,1,1,1
2020,California,Del Norte County,27655,21992,0.16546736575664436,0.028891701319833665,0.20477309708913397,0.600867835834388,1,1,1,1,1,1
2020,California,El Dorado County,190568,165206,0.09629633516644977,0.007829226312917175,0.13308635237815372,0.7627880861424793,1,1,1,1,1,1
2020,California,Fresno County,1003150,461806,0.1389034541195235,0.04239146687933011,0.5396441210187908,0.2790609579823556,1,1,1,1,1,1
2020,California,Glenn County,28675,16380,0.0661900610287707,0.004080209241499564,0.428770706190061,0.5009590235396687,1,1,1,1,1,1
2020,California,Humboldt County,137014,120137,0.14497058694731926,0.010860204066737706,0.12317719357145986,0.7209920154144832,1,1,1,1,1,1
2020,California,Imperial County,180051,26833,0.027081215877723535,0.02469855763089347,0.8509700029436105,0.09725022354777257,1,1,1,1,1,1
2020,California,Inyo County,18804,14352,0.16097638800255265,0.0038289725590299937,0.23675813656668793,0.5984365028717294,1,1,1,1,1,1
2020,California,Kern County,905644,409902,0.08012309472596296,0.05071418791489813,0.5473916903330669,0.3217710270260721,1,1,1,1,1,1
2020,California,Kings County,151887,67518,0.07551666699585877,0.060492339699908484,0.5554721602243773,0.3085188330798554,1,1,1,1,1,1
2020,California,Lake County,67749,52699,0.07710814919777413,0.0225833591639729,0.22214350027306676,0.6781649913651862,1,1,1,1,1,1
2020,California,Lassen County,32949,26455,0.07793863243194027,0.08340162068651552,0.19709247625117607,0.6415672706303681,1,1,1,1,1,1
2020,California,Los Angeles County,10019635,5141016,0.18204196061034159,0.07646885340633666,0.4869058603432161,0.25458332564010566,1,1,1,1,1,1
2020,California,Madera County,156304,63904,0.05664602313440475,0.028118282321629644,0.5911556965912581,0.32407999795270753,1,1,1,1,1,1
2020,California,Marin County,262387,219344,0.11816896416362091,0.020991893653267882,0.16404395034814986,0.6967951918349613,1,1,1,1,1,1
2020,California,Mariposa County,17225,15088,0.08888243831640058,0.008243831640058055,0.12406386066763425,0.7788098693759071,1,1,1,1,1,1
2020,California,Mendocino County,91534,67466,0.09655428583914175,0.006052395831057312,0.2629405466821072,0.6344527716476938,1,1,1,1,1,1
2020,California,Merced County,279150,108420,0.10245029554003224,0.026526956833243777,0.6116066630843633,0.25941608454236076,1,1,1,1,1,1
2020,California,Modoc County,8723,7401,0.06224922618365241,0.019717986931101685,0.15155336466811878,0.7664794222171272,1,1,1,1,1,1
2020,California,Mono County,13291,9663,0.0859228049055752,2.257166503649086e-4,0.2729666691746295,0.6408848092694305,1,1,1,1,1,1
2020,California,Monterey County,438953,176992,0.09229234109346558,0.023063972680446427,0.5967859884771263,0.28785769774896175,1,1,1,1,1,1
2020,California,Napa County,138795,90597,0.12340502179473324,0.01981339385424547,0.3472603479952448,0.5095212363557765,1,1,1,1,1,1
2020,California,Nevada County,102090,92098,0.06038789303555686,0.003732001175433441,0.09787442452737781,0.8380056812616319,1,1,1,1,1,1
2020,California,Orange County,3182923,2099830,0.2535229410199367,0.015759413595616355,0.3402825013360361,0.39043514404841084,1,1,1,1,1,1
2020,California,Placer County,400330,341695,0.13513351485024855,0.015479729223390703,0.14646666500137387,0.7029200909249869,1,1,1,1,1,1
2020,California,Plumas County,19631,17742,0.06260506342010086,0.015231012174621772,0.09622535785237635,0.825938566552901,1,1,1,1,1,1
2020,California,Riverside County,2409331,1198146,0.10419033333319498,0.060657917073245644,0.5027059378723804,0.33244581172117904,1,1,1,1,1,1
2020,California,Sacramento County,1571767,1197035,0.23983580263486892,0.09283564294198822,0.23841447237408597,0.4289140820490569,1,1,1,1,1,1
2020,California,San Benito County,63329,24785,0.05926194950180802,0.008763757520251386,0.6086311168658908,0.32334317611204977,1,1,1,1,1,1
2020,California,San Bernardino County,2171071,986116,0.11218334177002963,0.07622044603792322,0.5457928368072716,0.26580337538477555,1,1,1,1,1,1
2020,California,San Diego County,3296317,2164862,0.16940482362588308,0.04589303759316837,0.34324823735095866,0.4414539014299899,1,1,1,1,1,1
2020,California,San Francisco County,865933,732692,0.4053431385569091,0.049243994627759885,0.1538698721494619,0.39154299466586906,1,1,1,1,1,1
2020,California,San Joaquin County,771406,445221,0.21432034492861088,0.06701529415119924,0.42284477953243815,0.2958195813877517,1,1,1,1,1,1
2020,California,San Luis Obispo County,282771,217183,0.08094182218119962,0.013700131908859112,0.23194740620502102,0.6734106397049202,1,1,1,1,1,1
2020,California,San Mateo County,762488,578518,0.3592122105528218,0.021968870329762566,0.24127592827690403,0.37754299084051157,1,1,1,1,1,1
2020,California,Santa Barbara County,447651,240097,0.08856006129775204,0.017535982271903783,0.463651371269136,0.4302525851612082,1,1,1,1,1,1
2020,California,Santa Clara County,1932022,1446930,0.4270588016078492,0.023266298209854753,0.2510799566464564,0.29859494353583965,1,1,1,1,1,1
2020,California,Santa Cruz County,272138,179497,0.08986984544606046,0.008337681617414694,0.34041919908281826,0.5613732738537066,1,1,1,1,1,1
2020,California,Shasta County,181935,162405,0.10130541127325693,0.011135845219446506,0.10734603017561217,0.7802127133316844,1,1,1,1,1,1
2020,California,Sierra County,3079,2734,0.012991230919129588,6.495615459564793e-4,0.1120493666774927,0.8743098408574212,1,1,1,1,1,1
2020,California,Siskiyou County,44151,38281,0.10210414260152657,0.01655681638014994,0.13295282100065683,0.7483862200176666,1,1,1,1,1,1
2020,California,Solano County,451432,327314,0.23035806057169186,0.13146609013096103,0.2749428485353276,0.36323300076201953,1,1,1,1,1,1
2020,California,Sonoma County,492498,356815,0.09303997173592583,0.014599044057031704,0.27549959593744544,0.616861388269597,1,1,1,1,1,1
2020,California,Stanislaus County,550842,286822,0.09636701631320778,0.0281314787180353,0.4793025949364791,0.39619891003227786,1,1,1,1,1,1
2020,California,Sutter County,99080,67426,0.22178037949132015,0.01746063786838918,0.31947920872022606,0.4412797739200646,1,1,1,1,1,1
2020,California,Tehama County,65345,48163,0.0652842604636927,0.007820032137118372,0.2629428418394674,0.6639528655597214,1,1,1,1,1,1
2020,California,Trinity County,15818,14624,0.12270830699203439,0.005563282336578581,0.07548362624857757,0.7962447844228094,1,1,1,1,1,1
2020,California,Tulare County,470999,161262,0.05901286414620838,0.013469243034486272,0.6576171074673195,0.26990078535198586,1,1,1,1,1,1
2020,California,Tuolumne County,55243,48111,0.06270477707582861,0.016907119454048478,0.1291023297069312,0.7912857737631918,1,1,1,1,1,1
2020,California,Ventura County,845255,479044,0.10859089860456313,0.01673696103542718,0.433255053208795,0.44141708715121475,1,1,1,1,1,1
2020,California,Yolo County,216703,147125,0.20394272345099052,0.023317628274643176,0.32107538889632353,0.4516642593780428,1,1,1,1,1,1
2020,California,Yuba County,80404,56707,0.14541565096263867,0.03384159992040197,0.2947241430774588,0.5260186060395006,1,1,1,1,1,1
2020,Colorado,Adams County,514969,304100,0.07566086502294313,0.032293205998807695,0.4094790171835586,0.4825669117946906,1,1,1,1,1,1
2020,Colorado,Alamosa County,16377,8584,0.042559687366428525,0.01691396470660072,0.4758502778286621,0.4646760700983086,1,1,1,1,1,1
2020,Colorado,Arapahoe County,651621,521991,0.10965576615854922,0.10655120077468344,0.19893465680203676,0.5848583762647306,1,1,1,1,1,1
2020,Colorado,Archuleta County,13267,10800,0.054948368131453984,0.0015828748021406496,0.18595010175623727,0.757518655310168,1,1,1,1,1,1
2020,Colorado,Baca County,3519,3105,0.04461494742824666,0.00625177607274794,0.11764705882352941,0.831486217675476,1,1,1,1,1,1
2020,Colorado,Bent County,5861,3946,0.08445657737587442,0.04453164988909742,0.32673605186828186,0.5442757208667462,1,1,1,1,1,1
2020,Colorado,Boulder County,328713,282806,0.08551532796086556,0.008089123338596283,0.1396567826645128,0.7667387660360253,1,1,1,1,1,1
2020,Colorado,Broomfield County,72697,63288,0.10263147034953299,0.012352641787143898,0.12942762424859347,0.7555882636147296,1,1,1,1,1,1
2020,Colorado,Chaffee County,19436,17461,0.03858818686972628,0.014303354599711875,0.10161555875694588,0.845492899773616,1,1,1,1,1,1
2020,Colorado,Cheyenne County,1691,1489,0.06978119455943228,0.0029568302779420462,0.11945594322885866,0.807806031933767,1,1,1,1,1,1
2020,Colorado,Clear Creek County,9427,8722,0.04465895831123369,0.009653124005516071,0.07478519147130583,0.8709027262119444,1,1,1,1,1,1
2020,Colorado,Conejos County,7579,3661,0.030610898535426836,0.004881910542287901,0.5169547433698377,0.44755244755244755,1,1,1,1,1,1
2020,Colorado,Costilla County,3517,1389,0.06369064543645152,0,0.6050611316462895,0.331248222917259,1,1,1,1,1,1
2020,Colorado,Crowley County,6018,4073,0.10186108341641742,0.04403456297773346,0.32319707544034565,0.5309072781655035,1,1,1,1,1,1
2020,Colorado,Custer County,4720,4341,0.016101694915254237,0.017161016949152542,0.08029661016949152,0.8864406779661017,1,1,1,1,1,1
2020,Colorado,Delta County,31133,26324,0.038062506022548424,0.007773102495744066,0.15446632190922815,0.7996980695724794,1,1,1,1,1,1
2020,Colorado,Denver County,706799,498753,0.07950067841069385,0.08641494965329606,0.29434959585398396,0.5397347760820261,1,1,1,1,1,1
2020,Colorado,Dolores County,2288,2006,0.07473776223776224,0,0.12325174825174826,0.8020104895104895,1,1,1,1,1,1
2020,Colorado,Douglas County,351929,319423,0.09102120029892392,0.013644797672257757,0.09236522139408801,0.8029687806347303,1,1,1,1,1,1
2020,Colorado,Eagle County,55693,39293,0.04788752626003268,0.00904961126173846,0.2944714775645054,0.6485913849137235,1,1,1,1,1,1
2020,Colorado,Elbert County,25897,23868,0.06549021122137699,0.002548557748001699,0.07834884349538557,0.8536123875352357,1,1,1,1,1,1
2020,Colorado,El Paso County,722736,593412,0.08690725244072524,0.057798421553651676,0.178936707179385,0.6763576188262381,1,1,1,1,1,1
2020,Colorado,Fremont County,49007,42326,0.037545656742914275,0.04319791050258127,0.13632746342359256,0.7829289693309119,1,1,1,1,1,1
2020,Colorado,Garfield County,61221,43361,0.040590647000212345,0.005145293281717058,0.29172996194116396,0.6625340977769066,1,1,1,1,1,1
2020,Colorado,Gilpin County,5812,5243,0.03905712319339298,0.008602890571231933,0.09790089470061941,0.8544390915347557,1,1,1,1,1,1
2020,Colorado,Grand County,15629,14138,0.058289077996033015,0.007869985283767356,0.09539957770810673,0.8384413590120929,1,1,1,1,1,1
2020,Colorado,Gunnison County,16851,15210,0.04106581211797519,0.005222242003441932,0.09738294463236603,0.8563290012462168,1,1,1,1,1,1
2020,Colorado,Hinsdale County,858,815,0.08041958041958042,0.01048951048951049,0.05011655011655012,0.8589743589743589,1,1,1,1,1,1
2020,Colorado,Huerfano County,6787,4514,0.05112715485486961,8.840430234271402e-4,0.3349049653749816,0.6130838367467216,1,1,1,1,1,1
2020,Colorado,Jackson County,1375,1264,0.01309090909090909,0.006545454545454545,0.08072727272727273,0.8996363636363637,1,1,1,1,1,1
2020,Colorado,Jefferson County,580130,489077,0.06270146346508541,0.010676917242686984,0.15695275196938618,0.7696688673228415,1,1,1,1,1,1
2020,Colorado,Kiowa County,1414,1355,0.01485148514851485,0.0049504950495049506,0.04172560113154172,0.9384724186704385,1,1,1,1,1,1
2020,Colorado,Kit Carson County,7071,5745,0.043982463583651536,8.485362749257531e-4,0.18752651675859142,0.7676424833828313,1,1,1,1,1,1
2020,Colorado,Lake County,7417,5190,0.08345692328434677,0.001887555615477956,0.30025616826210055,0.6143993528380747,1,1,1,1,1,1
2020,Colorado,La Plata County,55673,48423,0.09033104018105724,0.00467012735078045,0.13022470497368563,0.7747741274944767,1,1,1,1,1,1
2020,Colorado,Larimer County,354670,312043,0.05749006118363549,0.009067583951278654,0.12018778019003581,0.81325457467505,1,1,1,1,1,1
2020,Colorado,Las Animas County,14531,8585,0.05629344160759755,0.00901520886380841,0.4091941366733191,0.525497212855275,1,1,1,1,1,1
2020,Colorado,Lincoln County,5630,4553,0.023978685612788632,0.07975133214920072,0.19129662522202487,0.7049733570159857,1,1,1,1,1,1
2020,Colorado,Logan County,21765,17971,0.06597748679071905,0.008867447737192741,0.17431656328968528,0.7508385021824029,1,1,1,1,1,1
2020,Colorado,Mesa County,154685,131554,0.0411352102660245,0.006865565504088955,0.14953615411966253,0.802463070110224,1,1,1,1,1,1
2020,Colorado,Mineral County,794,783,0.05793450881612091,0.012594458438287154,0.013853904282115869,0.9156171284634761,1,1,1,1,1,1
2020,Colorado,Moffat County,13240,11078,0.04214501510574018,0.003474320241691843,0.1632930513595166,0.7910876132930513,1,1,1,1,1,1
2020,Colorado,Montezuma County,25916,22562,0.14608735916036425,0.009569377990430622,0.1294181200802593,0.7149251427689458,1,1,1,1,1,1
2020,Colorado,Montrose County,42328,33511,0.03770553770553771,0.002457002457002457,0.2083018333018333,0.7515356265356266,1,1,1,1,1,1
2020,Colorado,Morgan County,28868,18305,0.03107246778439795,0.031037827352085354,0.36590688651794373,0.571982818345573,1,1,1,1,1,1
2020,Colorado,Otero County,18665,10715,0.04934369140101795,0.012804714706670238,0.4259308866863113,0.5119207072060006,1,1,1,1,1,1
2020,Colorado,Ouray County,4850,4752,0.04804123711340206,0.010309278350515464,0.02020618556701031,0.9214432989690722,1,1,1,1,1,1
2020,Colorado,Park County,17384,16242,0.05194431661297745,0.0027036355269213067,0.06569259088817303,0.8796594569719282,1,1,1,1,1,1
2020,Colorado,Phillips County,4497,3081,0.00867244829886591,0,0.31487658438959304,0.676450967311541,1,1,1,1,1,1
2020,Colorado,Pitkin County,17471,15626,0.08499799668021292,0.001087516455841108,0.10560357163299182,0.8083109152309541,1,1,1,1,1,1
2020,Colorado,Prowers County,11966,7291,0.027327427711850243,0.00877486210930971,0.390690289152599,0.573207421026241,1,1,1,1,1,1
2020,Colorado,Pueblo County,167453,94601,0.04025607185299756,0.015956716212907503,0.43505938979892866,0.5087278221351663,1,1,1,1,1,1
2020,Colorado,Rio Blanco County,6495,5799,0.059276366435719784,0.003079291762894534,0.1071593533487298,0.8304849884526558,1,1,1,1,1,1
2020,Colorado,Rio Grande County,11476,6371,0.04121645172533984,0.0014813523875914954,0.444841408156152,0.5124607877309167,1,1,1,1,1,1
2020,Colorado,Routt County,24899,23151,0.07534439134101771,0.0030121691634202178,0.0702036226354472,0.8514398168601148,1,1,1,1,1,1
2020,Colorado,Saguache County,6369,4078,0.044747998115873766,0.012246820536975978,0.3597111006437431,0.5832940807034072,1,1,1,1,1,1
2020,Colorado,San Juan County,698,585,0.01002865329512894,0,0.16189111747851004,0.828080229226361,1,1,1,1,1,1
2020,Colorado,San Miguel County,8084,7181,0.03525482434438397,0.0023503216229589312,0.11170212765957446,0.8506927263730827,1,1,1,1,1,1
2020,Colorado,Sedgwick County,2459,1979,0.03985359902399349,0.0061000406669377795,0.19520130134200894,0.7588450589670598,1,1,1,1,1,1
2020,Colorado,Summit County,31042,26484,0.054893370272533985,0.0017073642162231816,0.1468333225951936,0.7965659429160492,1,1,1,1,1,1
