year,state,place,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality
2021,04,07940,0.9281028804098808,1,0.5090123286004581,1,0.9229658529869045,1,0.5254188002144229,1
2021,04,12000,0.9285632990724264,1,0.7090118266000542,1,0.805314419794287,1,0.40675870570505074,1
2021,04,23620,0.9646500491722508,1,0.7485133739048588,1,0.8057866854141654,1,0.3439224888881432,1
2021,04,27400,0.9320490739674531,1,0.806160257911281,1,0.8722705699634852,1,0.3021391873300559,1
2021,04,27820,0.8841620982214783,1,0.48131405201224714,1,0.8920641096650809,1,0.4433931437015736,1
2021,04,28380,0.9266613026428605,1,0.6157964991715442,1,0.8938861744257911,1,0.412635139230646,1
2021,04,46000,0.9241840083247842,1,0.6207190818263361,1,0.8963297208014397,1,0.33630269130532486,1
2021,04,54050,0.9488341647418149,1,0.7153678911058892,1,0.856744977972449,1,0.30573299869788456,1
2021,04,55000,0.8597257628777221,1,0.39795579807520953,1,0.8624664808331841,1,0.41665195053546933,1
2021,04,65000,0.9490847533142648,1,0.8401499575340587,1,0.8968899065231187,1,0.20077969442946325,1
2021,04,71510,0.9192435460667461,1,0.7097916183536184,1,0.9171579318734363,1,0.2890014936801502,1
2021,04,73000,0.8903485940778101,1,0.7310548928022408,1,0.801393828312025,1,0.42020046272261097,1
2021,04,77000,0.9269297065928147,1,0.4223909242027316,1,0.8886608402526399,1,0.45586323953488034,1
2021,04,85540,0.9438850160067482,1,0.34847582961811013,1,0.9264691734697428,1,0.5984532273875858,1
2021,05,23290,0.9148126172827759,1,0.8984893590663889,1,0.8737524171664517,1,0.21541331764966756,1
2021,05,24550,0.8859039606477436,1,0.6818046129563623,1,0.8511254495976892,1,0.33736111149852244,1
2021,05,35710,0.7457503903978393,1,0.8982501146909699,1,0.9160559782036679,1,0.29839764879390335,1
2021,05,41000,0.4215527947908325,1,0.8087105380415517,1,0.8983035376230142,1,0.3693531953213885,1
2021,05,66080,0.9376187335747639,2,0.5264247126804591,1,0.8199219130455434,1,0.4725351336019838,1
2021,06,00562,0.9086776564879272,1,0.864496509739312,1,0.5895728216658331,1,0.5578230791747739,1
2021,06,00884,0.9617721323047888,2,0.6092366128255522,1,0.439663383297913,1,0.8902856418952865,1
2021,06,02000,0.9554206328644048,1,0.3803878226357717,1,0.7492332824892162,1,0.6612825556411023,1
2021,06,02252,0.7599847512170501,1,0.6005157015013646,1,0.7751283765978361,1,0.7224672396698719,1
2021,06,02364,0.8931852131205439,1,0.5693879712631166,1,0.8911520158089344,1,0.5104246597385147,1
2021,06,03526,0.8728150478267945,1,0.3991111002458715,1,0.8260990376765328,1,0.5818232831113009,1
2021,06,04982,0.8482186185097561,1,0.3876142379239327,1,0.8283842415342827,1,0.8458517383677325,1
2021,06,06000,0.8511473195840067,1,0.8467175512592331,1,0.6736948480824376,1,0.42707967394059154,1
2021,06,08786,0.9558466646756122,1,0.5498759839310478,1,0.6067663631243899,1,0.7473344220429701,1
2021,06,08954,0.9407668934329247,2,0.7148985792150773,1,0.7992793914203801,1,0.4160115167191652,1
2021,06,11194,0.9735109094904967,2,0.7820627238430228,1,0.8283754794406635,1,0.3032618607036405,1
2021,06,11530,0.48146917389511595,1,0.49898246646087013,1,0.5793933244397,1,0.9210862936147102,1
2021,06,13014,0.953942711829508,1,0.800201363135219,1,0.8869339344479628,1,0.2909522046232128,1
2021,06,13210,0.8915120826869221,1,0.4137358788444739,1,0.7400708655698895,1,0.7749226014575795,1
2021,06,13214,0.9434282245865259,1,0.6961145887485126,1,0.541332849714216,1,0.713553807753302,1
2021,06,13392,0.9232218611687638,1,0.3551215241877727,1,0.7387860658412485,1,0.7935772369376993,1
2021,06,13588,0.9464727935558119,1,0.7771901391663857,1,0.8834144434538199,1,0.301998701851988,1
2021,06,14218,0.9497828711876884,1,0.6367281030494936,1,0.8250357181703406,1,0.4963949038211184,1
2021,06,15044,0.665575146379612,1,0.2679530247807399,1,0.9206745521771518,2,0.9862876835135524,1
2021,06,16000,0.9279310866760819,1,0.6112843722080131,1,0.7820223431011748,1,0.49494427255210693,1
2021,06,16350,0.9107640051424002,1,0.42667723692571957,1,0.8198960048492244,1,0.6270156913456436,1
2021,06,16532,0.9749038530898568,1,0.5255626511518939,1,0.8158401567240923,1,0.42869376908887286,1
2021,06,17918,0.9369360340452985,1,0.6992916448656092,1,0.35911844881619404,1,0.8421115404554275,1
2021,06,19766,0.9300553359091513,1,0.2522561323099511,1,0.899099707802532,1,0.8376760777987146,1
2021,06,21712,0.8826599445589159,1,0.71164488805349,1,0.8893721217805248,1,0.4009560953917457,1
2021,06,22020,0.8753575412768888,1,0.7910279767254838,1,0.5820765179076939,1,0.6081080828156518,1
2021,06,22230,0.9827252156145937,2,0.3260565710816572,1,0.651204632554891,1,0.9494526785697572,1
2021,06,22804,0.9651903181691779,1,0.4005410489047934,1,0.8756955963169185,1,0.5615539822803228,1
2021,06,23182,0.8222975068657904,1,0.6278511318334576,1,0.6994223372054387,1,0.6601002522253112,1
2021,06,24638,0.7199845005924097,2,0.8140552867653643,1,0.7039698720232922,1,0.40845482121785814,1
2021,06,24680,0.8600100546773473,1,0.2689024919536916,1,0.8515376294701201,1,0.8209577597965821,1
2021,06,26000,0.9418777455371294,1,0.818921667890215,1,0.3088476115918619,1,0.7824633671468583,1
2021,06,27000,0.8961413158859449,1,0.43479953846844493,1,0.7707304563099523,1,0.626741741361231,1
2021,06,28000,0.9699959074592422,1,0.48146599035800863,1,0.5863639171613256,1,0.6046922605001342,1
2021,06,29000,0.9802663165209318,1,0.5590509468178706,1,0.5021338265505497,1,0.6979538352670784,1
2021,06,30000,0.9693781416025066,1,0.7610670596389274,1,0.7982985399041463,1,0.36037701343889844,1
2021,06,32548,0.6152691367996047,1,0.40774635352349076,1,0.8500028791122203,1,0.7692373759673267,1
2021,06,33000,0.8906167677666347,1,0.5611650699554164,1,0.6030777243140537,1,0.8072217049359228,1
2021,06,33182,0.8978727979391586,1,0.47162987290174224,1,0.9208599129589466,1,0.5907219940572839,1
2021,06,33434,0.9412233817544938,1,0.37470668554600284,1,0.92542352047149945,1,0.6350460573501738,1
2021,06,36000,0.9774741299619822,1,0.7167085427458244,1,0.7782352097020285,1,0.3742174572921538,1
2021,06,36448,0.9324993787137043,2,0.25356906861141426,1,0.9416070099357952,1,0.5792915360934435,1
2021,06,36546,0.46031646535310483,1,0.38291032102975403,1,0.9154887823039315,1,0.9341443160037683,1
2021,06,36770,0.9670882831453952,1,0.8446384815638172,1,0.4824112371737205,1,0.5954269860859172,1
2021,06,37692,0.9337263670674799,1,0.24908155473050528,1,0.856927358354429,1,0.7809888750971365,1
2021,06,39496,0.9489364886591981,2,0.6887845660998169,1,0.7101168133895288,1,0.4906080694318723,1
2021,06,39892,0.8901089688651861,1,0.6451790244613678,1,0.7515097754026051,1,0.6029436852297003,1
2021,06,40130,0.7503550052771042,1,0.5225513331391074,1,0.896035567677445,1,0.665873211222765,1
2021,06,41992,0.9674046133428822,2,0.6936298636520752,1,0.7628292234423475,1,0.4200815328193504,1
2021,06,43000,0.8226223229617194,1,0.4733009241708819,1,0.7929194149041184,1,0.5354776737974557,1
2021,06,44000,0.7515311643053768,1,0.3502297662647767,1,0.7488811967961239,1,0.49144867207978266,1
2021,06,45484,0.9388271903695655,1,0.5705795783462762,1,0.7724805547481822,1,0.5949810554668924,1
2021,06,46842,0.9130070078924956,1,0.5512636687481312,1,0.8629527085498195,1,0.5326201056671079,1
2021,06,46898,0.9395260789739742,1,0.386524347543409,1,0.8145116886259318,1,0.6806170319300477,1
2021,06,47766,0.9410082762208782,1,0.7958369467749423,1,0.25454422225305373,1,0.8699773882609365,1
2021,06,48256,0.980032716813777,1,0.7487216665807308,1,0.7977455712055177,1,0.37390995740422905,1
2021,06,48354,0.9304549925682264,1,0.5193325635623833,1,0.8476281886567353,1,0.5207823225324544,1
2021,06,49270,0.7937212161163689,1,0.3683458487316208,1,0.8946548386846682,1,0.8124032309945617,1
2021,06,49670,0.9350172851360791,2,0.7710563064975627,1,0.5973155181397302,1,0.5716130872416476,1
2021,06,50076,0.9233595602715179,1,0.6550738315526391,1,0.810163653603758,1,0.507881961937201,1
2021,06,50258,0.9630743767439907,2,0.5417603284011075,1,0.9179742975822631,1,0.4371085534583271,1
2021,06,51182,0.967929151795123,2,0.871530502602161,1,0.8319927596769869,1,0.21803374249045798,1
2021,06,52526,0.9324256889564039,1,0.29004155988465047,1,0.8018528582374607,1,0.8524110787081415,1
2021,06,53000,0.7067176698382786,1,0.571825468029749,1,0.7015751552799472,1,0.5569187720090121,1
2021,06,53322,0.9237745341353635,1,0.5380658839308651,1,0.845461190797367,1,0.4963928666405456,1
2021,06,53896,0.9159147606438444,1,0.26746426363164394,1,0.8198058343791549,1,0.8103483476887992,1
2021,06,53980,0.9734157947418657,1,0.5419853669618443,1,0.7951533653251318,1,0.5515776992942748,1
2021,06,54652,0.965971482781277,1,0.20246220698853007,1,0.8499697951611447,1,0.7145760670824716,1
2021,06,55156,0.8572091068816149,1,0.3549826453583891,1,0.8966385910194522,1,0.722561799314824,1
2021,06,56000,0.8865465742578857,1,0.5522029406633161,1,0.7341407651701667,1,0.5979577599656305,1
2021,06,56700,0.8861191657874417,1,0.2049932046177836,1,0.9081420872041446,1,0.8656205853350729,1
2021,06,57456,0.8430425173588947,1,0.5251488043643222,1,0.6632350893287761,1,0.7805725683318437,1
2021,06,57792,0.9606922934276552,1,0.8703547293668976,1,0.5390573048606843,1,0.533209894755414,1
2021,06,58072,0.9256991109733782,1,0.25611632841517107,1,0.8149234836066886,1,0.8504183037137133,1
2021,06,59444,0.8495221182430003,1,0.7634687881798651,1,0.7523473082121965,1,0.4916913646303296,1
2021,06,59451,0.860837695647399,1,0.5980170127532012,1,0.7721813706471928,1,0.6236467608081863,1
2021,06,59920,0.9711395729736219,1,0.8611438180699749,1,0.8558009799203385,1,0.2379621652929456,1
2021,06,60102,0.9698936736047422,1,0.4816345154850619,1,0.691086487173118,1,0.5171288513865012,1
2021,06,60466,0.848802116748274,1,0.23766731054504855,1,0.9425110669293444,1,0.879439150151785,1
2021,06,60620,0.7588964332933378,1,0.45083015742664495,1,0.7586095526337189,1,0.643612064404089,1
2021,06,62000,0.9239220897232938,1,0.3871305301082582,1,0.8179239520295738,1,0.6494259122440378,1
2021,06,62938,0.959845075403458,1,0.7990066096659343,1,0.7891361754960288,1,0.3285581248884822,1
2021,06,64000,0.8205507174347286,1,0.6649767919315153,1,0.6624958744505877,1,0.5681719520006706,1
2021,06,64224,0.9723304904034805,1,0.17391110454975076,1,0.8826415376464424,1,0.7727846773862271,1
2021,06,65000,0.845500872172499,1,0.2988222207740418,1,0.8701911342928832,1,0.7965979794711577,1
2021,06,65042,0.959077586426476,1,0.5495652677015046,1,0.900062617618509,1,0.4129196458944512,1
2021,06,66000,0.8780750278935089,1,0.5163050991187165,1,0.6655462132060594,1,0.4393964754233763,1
2021,06,67000,0.8399924895046271,1,0.7704690298991289,1,0.5160169749719464,1,0.5080417273659428,1
2021,06,68000,0.9468108150314922,1,0.5685581291835965,1,0.4919462789855724,1,0.6233490398127961,1
2021,06,68084,0.8563627164729786,1,0.6910746508305441,1,0.5408359642275358,1,0.7444262580557679,1
2021,06,68196,0.9611900500634526,1,0.48416961717572976,1,0.7864680095546038,1,0.48642832708232514,1
2021,06,68252,0.9568685936148451,1,0.6564510064737291,1,0.6445686401153468,1,0.533380778723159,1
2021,06,68378,0.9501739650095828,1,0.9014736340914099,1,0.41605252109672763,1,0.5624010400702125,1
2021,06,69000,0.9708206463729729,1,0.18710704131770403,1,0.7163977910641585,1,0.7908182387490508,1
2021,06,69070,0.966483449004925,1,0.4873355827507409,1,0.9223313721195552,1,0.35060746822944017,1
2021,06,69084,0.9444531146237252,1,0.8171740657482411,1,0.45294734783743784,1,0.6579890010514884,1
2021,06,69088,0.9381954496925092,1,0.5607976827173773,1,0.8082742244252605,1,0.49370140656380596,1
2021,06,69196,0.9773023150087268,1,0.1920247429377605,1,0.9101120927003337,1,0.7482648453567744,1
2021,06,70000,0.9343877700932385,1,0.7757437698134814,1,0.8296020856591855,1,0.34756830790229704,1
2021,06,70098,0.9569023323793944,1,0.5519621002372713,1,0.872591940872933,1,0.3860134436539924,1
2021,06,72016,0.9700790972724639,1,0.7001670500215765,1,0.82598540902767,1,0.40683506676834913,1
2021,06,73080,0.9871627095473127,2,0.04493341567289481,1,0.961827876631158,2,0.9380120681991119,1
2021,06,75000,0.8496352589938576,1,0.47567227786715544,1,0.6579878989849136,1,0.7308401074235682,1
2021,06,77000,0.967053414182494,1,0.7295441897954331,1,0.4423212154247683,1,0.6797105303312131,1
2021,06,78120,0.9539218265193439,1,0.6835156458873015,1,0.8081723452977742,1,0.48110330351060926,1
2021,06,78582,0.9742626285911777,1,0.723862308827623,1,0.8390937271631572,1,0.3239579743554944,1
2021,06,80000,0.95047979420915,1,0.7615387024895027,1,0.5322068440922598,1,0.6152867920674969,1
2021,06,80238,0.9374709579038636,1,0.5314065732064938,1,0.6995353303492955,1,0.6903356623415273,1
2021,06,80854,0.956733940235071,2,0.4438287298380956,1,0.6311955885696209,1,0.6348318203675528,1
2021,06,81344,0.9231035509746665,1,0.5078188157416845,1,0.8401777955580134,1,0.5975294502272348,1
2021,06,81554,0.789155482433163,1,0.7097234708908547,1,0.8110161706255218,1,0.4839931962087738,1
2021,06,81666,0.7846450584515766,1,0.651702883864312,1,0.6327680842160616,1,0.7081879082145407,1
2021,06,82590,0.7914585278180524,1,0.4311738209114281,1,0.893927617657838,1,0.7561916629533126,1
2021,06,82954,0.9510421842036146,1,0.4489282386245886,1,0.8818283537513227,1,0.5726118757233186,1
2021,06,82996,0.9422032583354972,1,0.4386554957399238,1,0.8783178881551158,1,0.5532390354589917,1
2021,06,84200,0.9267126322530427,1,0.4364689190447164,1,0.6291428173191802,1,0.8710738624876873,1
2021,06,84550,0.9809478684457696,1,0.6980062776357618,1,0.41973974673577635,1,0.6967653395903631,1
2021,06,85292,0.9794923387235063,1,0.3030787567201982,1,0.8873027064167356,1,0.7222337278003914,1
2021,08,03455,0.9633006512902759,1,0.7928882987218259,1,0.9281101752204411,1,0.2036111120056178,1
2021,08,04000,0.7938748397773202,1,0.6198332384613457,1,0.8582945064651155,1,0.48686665144611196,1
2021,08,07850,0.9764724039229674,1,0.8553172856948001,1,0.8774750877896493,1,0.20358678019322912,1
2021,08,12815,0.9438107388220107,1,0.8984014786220496,1,0.8622796929045928,1,0.20745486107231856,1
2021,08,16000,0.8930538535685452,1,0.7578705497074434,1,0.8877724758369906,1,0.2950748031130456,1
2021,08,20000,0.804066344879187,1,0.5259861949438468,1,0.9001048178975206,1,0.34372817171346537,1
2021,08,27425,0.9746822677414473,1,0.8315943779878426,1,0.9118637942783057,1,0.2104857765642702,1
2021,08,32155,0.9392065529662917,1,0.5018516668402224,1,0.9530588050979258,1,0.38411227157468975,1
2021,08,43000,0.9634778153222903,1,0.7125388830182007,1,0.9101917288739073,1,0.29283711651032934,1
2021,08,45970,0.9719272941390871,2,0.7148697592024569,1,0.9135178235760648,1,0.2973034533993778,1
2021,08,46465,0.9828915836931779,2,0.8557370871599741,1,0.9582871032378031,1,0.1616332372072689,1
2021,08,62000,0.9626410572963167,1,0.4918344048620427,1,0.9411948133774001,1,0.5254600709759313,1
2021,08,77290,0.955571264469784,1,0.5297703538901033,1,0.8856696200276217,1,0.42136117930688927,1
2021,08,83835,0.9716569882182656,2,0.6704171624682311,1,0.8986242726643318,1,0.3068979650122822,1
2021,09,08000,0.6416419309633947,1,0.5340791358655439,1,0.8888910784141809,1,0.6766042729614206,1
2021,09,18430,0.8953948034579629,1,0.6257853494426072,1,0.865598449947892,1,0.4404947466685705,1
2021,09,37000,0.5074402894077592,1,0.44515890641840294,1,0.8823779752628869,1,0.7164997327437824,1
2021,09,52000,0.548121197717437,1,0.5859326216617848,1,0.853156162474612,1,0.5702845052428422,1
2021,09,55990,0.8439744306278358,1,0.6433955082859151,1,0.8941192262045133,1,0.41785003105090357,1
2021,09,73000,0.7964750837514617,1,0.6289479263000965,1,0.8551680298523406,1,0.4204219689231159,1
2021,09,80000,0.7679793314915783,1,0.5965741654572991,1,0.9122394404490495,1,0.5458182695029884,1
2021,11,50000,0.3126594365459545,1,0.8132357307833055,1,0.88344536433315,1,0.4209595316545443,1
2021,12,07300,0.8119754239089494,2,0.8302884031331453,1,0.9050754894770578,1,0.2572073518250274,1
2021,12,07875,0.5478577876729602,1,0.7846784694319253,1,0.9251341977585388,1,0.4792155413389082,1
2021,12,10275,0.9249367732377869,1,0.7186437025896776,1,0.9256037247030152,1,0.2931131034033382,1
2021,12,12875,0.7251203320057812,1,0.7862494599192398,1,0.9238770127205891,1,0.29210833504360495,1
2021,12,14400,0.7455345514918414,1,0.6737990934025407,1,0.885672513381075,1,0.5963680639399713,1
2021,12,16475,0.8956705199132186,1,0.5137963717070415,1,0.8498746350915374,1,0.539709955551973,1
2021,12,16725,0.5235274248904112,1,0.7515002276066797,1,0.8926454134558495,1,0.41133481709754965,1
2021,12,17200,0.8788317979362618,1,0.6215439816483486,1,0.9534048458250906,1,0.48544309066319186,1
2021,12,17935,0.9809650502366566,2,0.1602725823299051,1,0.947087943404692,1,0.8771661814057364,1
2021,12,24000,0.32665147143094886,1,0.712795811083454,1,0.9318414805732896,1,0.34111723335653926,1
2021,12,24125,0.5615069008496126,1,0.6235549594615445,1,0.8860287876927208,1,0.35018187426207864,1
2021,12,25175,0.6102159747310972,1,0.8552331505651871,1,0.8417321562285341,1,0.39001369962828997,1
2021,12,30000,0.9653133383195741,1,0.04093170355692241,1,0.977323622635119,2,0.9617415526257996,1
2021,12,32000,0.6981484346437687,1,0.5412476540920911,1,0.9224067550877276,1,0.5370664122633352,1
2021,12,32275,0.6996410025961943,1,0.3257615420124917,1,0.9433750180352833,2,0.8187023463369274,1
2021,12,35000,0.49518438329427183,1,0.8369335755552276,1,0.8599847775844942,1,0.4165997874919008,1
2021,12,36950,0.9061993577109476,1,0.28930680870907366,1,0.9330740760920536,1,0.7835348963390231,1
2021,12,38250,0.6322422277174283,1,0.7827706000203486,1,0.9368914046594659,1,0.35490733715385847,1
2021,12,39425,0.8385033375940151,1,0.8194693104927062,1,0.8975937744389342,1,0.25674608453567277,1
2021,12,43975,0.789223158683902,1,0.8482532437026598,1,0.8796321735778602,1,0.28257559706630975,1
2021,12,45000,0.48560791666625747,1,0.19160590460528137,1,0.925557141677065,1,0.7386190445240826,1
2021,12,45025,0.9391235608384757,1,0.397020144233444,1,0.925706556735123,1,0.5773715070383241,1
2021,12,45060,0.27532500596424114,1,0.5212603297803374,1,0.9398637643554217,1,0.9567929536702465,1
2021,12,45975,0.48206397379968713,1,0.5998870268320441,1,0.8676231213962629,1,0.8425012205665721,1
2021,12,49675,0.9075199729542398,1,0.8296833187792859,1,0.9184865261206577,1,0.1931326840485011,1
2021,12,53000,0.5047223528555338,1,0.5538010390157179,1,0.888837340049493,1,0.5113114293155382,1
2021,12,54000,0.8082925374312688,1,0.7836950761355235,1,0.8867976347152264,1,0.4081223288465105,1
2021,12,54200,0.8426705798500848,1,0.8559003219087484,1,0.9269203399646213,1,0.2899489892553874,1
2021,12,55775,0.7158605055185288,1,0.5272435140846828,1,0.87813112764118,1,0.717548179774429,1
2021,12,57425,0.6441840186931921,1,0.679783312092458,1,0.8998693558771091,1,0.5395384132247131,1
2021,12,58050,0.469068424417678,1,0.6947973438531322,1,0.8620808181178705,1,0.41716686427499516,1
2021,12,58715,0.781124116080448,1,0.7439139524875279,1,0.909165307810117,1,0.41283340835874904,1
2021,12,63000,0.48508030167073546,1,0.8891143672209832,1,0.9023865887125605,1,0.2823560961460335,1
2021,12,69700,0.5340703161939478,1,0.614878944682698,1,0.901540338979312,1,0.6895921564558735,1
2021,12,70600,0.47989515348414313,1,0.9120401593079567,1,0.8973191411882444,1,0.3898463619077051,1
2021,12,71000,0.5718214236292509,1,0.6270001559409288,1,0.8584679975697956,1,0.42281461813038335,1
2021,12,76600,0.4743742521678838,1,0.617945322655889,1,0.9141533131292556,1,0.5166165526868678,1
2021,13,03440,0.6318384543332058,1,0.7892676377618358,1,0.8941452635146258,1,0.39082949528279165,1
2021,13,04000,0.2596582591373816,1,0.8936939765832502,1,0.8461569195453095,1,0.35722448842032023,1
2021,13,04204,0.33248718581794867,1,0.908278140513814,1,0.9027123369525422,1,0.5178933468184546,1
2021,13,19000,0.3635431747589492,1,0.8748928486193016,1,0.8846495795466107,1,0.4523600967748142,1
2021,13,42425,0.87169068480257,1,0.912540998563731,1,0.6308195194715106,1,0.43924481924418524,1
2021,13,49008,0.32342752484083404,1,0.9073084972271573,1,0.90773257640544,1,0.4748640144389714,1
2021,13,67284,0.7981890798100931,1,0.6095317706529254,1,0.8682740853196057,1,0.2845983675561397,1
2021,13,68516,0.6671452167964678,1,0.7776256979259631,1,0.7840079288671483,1,0.33190212491153204,1
2021,13,69000,0.37086706533734576,1,0.8874948575284138,1,0.922179703008827,1,0.4988625644896589,1
2021,13,72122,0.07688900276429886,1,0.9272712009912468,2,0.9530459056428486,2,0.8678608343770028,1
2021,13,80508,0.5858424107867651,1,0.8925136072643868,1,0.8618235762288805,1,0.4601505558187221,1
2021,15,71550,0.9107349052550636,1,0.8826099988975916,1,0.2096870951233798,1,0.7457301102041191,1
2021,16,08830,0.953825450832643,1,0.8754001513970509,1,0.8901357874949387,1,0.17042962227145975,1
2021,16,52120,0.8658583706438009,2,0.870189764814281,1,0.9088524651450477,1,0.15135599734294922,1
2021,16,56260,0.937616622804317,2,0.706014911399859,1,0.9179819471219257,1,0.29101895861346333,1
2021,17,02154,0.9399681016416205,2,0.8151405951022394,1,0.8185298203958871,1,0.225604372533772,1
2021,17,03012,0.866597640142419,1,0.3650183711545628,1,0.73586609715014,1,0.5117754794668181,1
2021,17,06613,0.8649072676395682,1,0.9155336473568616,1,0.8171872073668592,1,0.2506031947502424,1
2021,17,12385,0.6930362858123384,1,0.9088863873560927,1,0.7372944325268144,1,0.37533518592613385,1
2021,17,14000,0.252952546083924,1,0.4225197711520743,1,0.7820113362324805,1,0.42217731322517893,1
2021,17,14351,0.935219161869328,2,0.11947699900785642,1,0.9817028079745588,2,0.8782604401067475,1
2021,17,23074,0.9111989507346774,1,0.45060727002318435,1,0.8645313633922085,1,0.5012143446387517,1
2021,17,24582,0.675970451234419,1,0.8173122130510839,1,0.8367534728654541,1,0.33726671218460386,1
2021,17,38570,0.7402300639630045,1,0.561561412357721,1,0.9376808190814323,1,0.43204884749096384,1
2021,17,51622,0.9287675464244401,1,0.9061256666342978,1,0.7244784505547873,1,0.31151571046528226,1
2021,17,59000,0.5880388461176894,1,0.9051211987746807,1,0.8476648114185171,1,0.3601358399604971,1
2021,17,65000,0.6764972641841542,1,0.7375818581259893,1,0.8979306607189799,1,0.3868056625333997,1
2021,17,68003,0.9017352156006684,1,0.8101035611195478,1,0.6772073169470761,1,0.41645030560213075,1
2021,17,72000,0.6505703442949675,1,0.9534221409224749,1,0.9164920887872129,1,0.23447421083629846,1
2021,17,79293,0.7735548940295426,1,0.3895793159150339,1,0.8750366867501252,1,0.7144651299102235,1
2021,18,05860,0.931164873059974,1,0.9314824208467762,1,0.82631579112990206,1,0.21505062488717896,1
2021,18,10342,0.9552773433199593,1,0.9423349941965429,1,0.8151110803732132,1,0.20811218591221337,1
2021,18,22000,0.7400332058330688,1,0.9462747268249113,1,0.9195489180343427,1,0.19153857082298115,1
2021,18,23278,0.9215569266716128,1,0.960407850919774,1,0.8739639195134378,1,0.17407902244506143,1
2021,18,25000,0.7153092754863368,1,0.8164453323809955,1,0.8342689317783248,1,0.26220176734812356,1
2021,18,31000,0.6384746397140563,1,0.5501671494417505,1,0.9494560504992299,1,0.5951407342771312,1
2021,18,36003,0.5239417023038694,1,0.7989881742289119,1,0.8505801446596414,1,0.3552361351399991,1
2021,18,71000,0.6692151841306339,1,0.7230028456858817,1,0.9002149110642674,1,0.3790670279681197,1
2021,19,12000,0.8796033530320929,1,0.9383816351857551,1,0.8731933860991211,1,0.19447086017038173,1
2021,19,19000,0.8469141422359531,1,0.8878752354703063,1,0.9097573933800935,1,0.25705476186774684,1
2021,19,21000,0.820803527792126,1,0.8000205529964771,1,0.8365517858884396,1,0.31715847150881243,1
2021,19,73335,0.9154122215107267,1,0.6872290351751633,1,0.8734841418805439,1,0.2938538733060839,1
2021,20,36000,0.6766214933459865,1,0.5854515499512275,1,0.8613652171431745,1,0.5144396489968349,1
2021,20,38900,0.9383349084706138,1,0.915426284367944,1,0.8275283385942755,1,0.24384347950168886,1
2021,20,52575,0.907977124654874,1,0.8035934314010391,1,0.9038767043807596,1,0.227719302170437,1
2021,20,53775,0.9104893045894177,1,0.8838732349865449,1,0.8255876039723554,1,0.22509739328417844,1
2021,20,71000,0.8401104113213369,1,0.7400630769872754,1,0.909815005766982,1,0.27651955712531223,1
2021,20,79000,0.7444799770299819,1,0.7149234387092798,1,0.8597587085603116,1,0.31526669944349833,1
2021,21,46027,0.7486039708162603,1,0.8578516799754906,1,0.8827162302284527,1,0.2647592107118271,1
2021,21,48006,0.7040882055618194,1,0.8488694237049218,1,0.9162404477750358,1,0.2690911206736256,1
2021,22,05000,0.27418381104840456,1,0.8978320032764514,1,0.8635075183301554,1,0.3920347504041524,1
2021,22,40735,0.42448050059551856,1,0.9190108981041212,1,0.9172044140591954,1,0.28343802033289434,1
2021,22,41155,0.31860884465071565,1,0.920856540751498,1,0.9040826982027518,1,0.3265209889634337,1
2021,22,55000,0.24354659332788597,1,0.8963530805796701,1,0.855342882951185,1,0.41311350174562284,1
2021,22,70000,0.2721069625635411,1,0.9257286111821605,1,0.9152634931813382,1,0.41075713122735263,1
2021,24,04000,0.21472589477908116,1,0.8344476042486231,1,0.8940627638344961,1,0.4621958220329677,1
2021,24,30325,0.7981425554729515,1,0.7093612853801219,1,0.8840766837828344,1,0.36601763815137034,1
2021,25,07000,0.5298041108409084,1,0.6839886896340299,1,0.7778929444094005,1,0.3839424350806779,1
2021,25,09000,0.5720716583039774,1,0.8434999049886766,1,0.7877696198301498,1,0.632529860268803,1
2021,25,11000,0.8359573840995671,1,0.892940942800604,1,0.742410423830913,1,0.4066370449102932,1
2021,25,23000,0.910224079370162,1,0.8442668785272984,1,0.8438439086512878,1,0.26750463112540424,1
2021,25,34550,0.9688469419059553,1,0.16450577392005883,1,0.9609899086199061,1,0.8112362843324725,1
2021,25,37000,0.8806226634182618,1,0.7799523474668512,1,0.6429757387020075,1,0.47393253767468996,1
2021,25,37490,0.8541375235017554,1,0.5251439088462562,1,0.8797671720830499,1,0.5399100959254499,1
2021,25,45000,0.9120760704662602,1,0.6864577181250455,1,0.8236564066026713,1,0.3695331059104629,1
2021,25,45560,0.963275043632892,1,0.944405114084662,1,0.7740409835384707,1,0.27422341538032885,1
2021,25,55745,0.9123676777200127,1,0.9255655208708373,1,0.6225502234175246,1,0.4101256182799925,1
2021,25,62535,0.9110095414999098,1,0.8034075969904437,1,0.8379857085155089,1,0.2929193247657748,1
2021,25,67000,0.759797142741451,1,0.4402462289757765,1,0.9200834947163565,1,0.6067712862405467,1
2021,25,82000,0.8461318862110705,1,0.6658424434985926,1,0.8706619910604751,1,0.4007042024307448,1
2021,26,03000,0.8629257591435024,1,0.9391105432841067,1,0.7160395535873934,1,0.296129418293382,1
2021,26,21000,0.9400906117810993,1,0.9424847812310938,1,0.8895245221332311,1,0.12729083515870016,1
2021,26,22000,0.1300043512518904,1,0.46329065371793937,1,0.81590844625894,1,0.7303601278515932,1
